municipio_codigo;municipio_nombre;sexo;nacionalidad;poblacion_empadronada
176;Villanueva de la Cañada;Hombre;Africa;162
176;Villanueva de la Cañada;Hombre;América Central y del Caribe;72
176;Villanueva de la Cañada;Hombre;América del Norte;27
176;Villanueva de la Cañada;Hombre;América del Sur;322
176;Villanueva de la Cañada;Hombre;Apátridas;0
176;Villanueva de la Cañada;Hombre;Asia;86
176;Villanueva de la Cañada;Hombre;Oceanía;2
176;Villanueva de la Cañada;Hombre;Otros países de América;0
176;Villanueva de la Cañada;Hombre;Resto de Europa;50
176;Villanueva de la Cañada;Hombre;Unión Europea;9192
176;Villanueva de la Cañada;Mujer;Africa;131
176;Villanueva de la Cañada;Mujer;América Central y del Caribe;222
176;Villanueva de la Cañada;Mujer;América del Norte;55
176;Villanueva de la Cañada;Mujer;América del Sur;399
176;Villanueva de la Cañada;Mujer;Apátridas;0
176;Villanueva de la Cañada;Mujer;Asia;75
176;Villanueva de la Cañada;Mujer;Oceanía;0
176;Villanueva de la Cañada;Mujer;Otros países de América;0
176;Villanueva de la Cañada;Mujer;Resto de Europa;79
176;Villanueva de la Cañada;Mujer;Unión Europea;9446
178;Villanueva de Perales;Hombre;Africa;21
178;Villanueva de Perales;Hombre;América Central y del Caribe;0
178;Villanueva de Perales;Hombre;América del Norte;0
178;Villanueva de Perales;Hombre;América del Sur;13
178;Villanueva de Perales;Hombre;Apátridas;0
178;Villanueva de Perales;Hombre;Asia;4
178;Villanueva de Perales;Hombre;Oceanía;0
178;Villanueva de Perales;Hombre;Otros países de América;0
178;Villanueva de Perales;Hombre;Resto de Europa;0
178;Villanueva de Perales;Hombre;Unión Europea;733
178;Villanueva de Perales;Mujer;Africa;16
178;Villanueva de Perales;Mujer;América Central y del Caribe;3
178;Villanueva de Perales;Mujer;América del Norte;2
178;Villanueva de Perales;Mujer;América del Sur;17
178;Villanueva de Perales;Mujer;Apátridas;0
178;Villanueva de Perales;Mujer;Asia;3
178;Villanueva de Perales;Mujer;Oceanía;0
178;Villanueva de Perales;Mujer;Otros países de América;0
178;Villanueva de Perales;Mujer;Resto de Europa;0
178;Villanueva de Perales;Mujer;Unión Europea;707
177;Villanueva del Pardillo;Hombre;Africa;149
177;Villanueva del Pardillo;Hombre;América Central y del Caribe;36
177;Villanueva del Pardillo;Hombre;América del Norte;6
177;Villanueva del Pardillo;Hombre;América del Sur;169
177;Villanueva del Pardillo;Hombre;Apátridas;0
177;Villanueva del Pardillo;Hombre;Asia;37
177;Villanueva del Pardillo;Hombre;Oceanía;1
177;Villanueva del Pardillo;Hombre;Otros países de América;0
177;Villanueva del Pardillo;Hombre;Resto de Europa;8
177;Villanueva del Pardillo;Hombre;Unión Europea;7891
177;Villanueva del Pardillo;Mujer;Africa;119
177;Villanueva del Pardillo;Mujer;América Central y del Caribe;123
177;Villanueva del Pardillo;Mujer;América del Norte;21
177;Villanueva del Pardillo;Mujer;América del Sur;252
177;Villanueva del Pardillo;Mujer;Apátridas;0
177;Villanueva del Pardillo;Mujer;Asia;34
177;Villanueva del Pardillo;Mujer;Oceanía;1
177;Villanueva del Pardillo;Mujer;Otros países de América;0
177;Villanueva del Pardillo;Mujer;Resto de Europa;25
177;Villanueva del Pardillo;Mujer;Unión Europea;8153
179;Villar del Olmo;Hombre;Africa;0
179;Villar del Olmo;Hombre;América Central y del Caribe;0
179;Villar del Olmo;Hombre;América del Norte;2
179;Villar del Olmo;Hombre;América del Sur;6
179;Villar del Olmo;Hombre;Apátridas;0
179;Villar del Olmo;Hombre;Asia;0
179;Villar del Olmo;Hombre;Oceanía;0
179;Villar del Olmo;Hombre;Otros países de América;0
179;Villar del Olmo;Hombre;Resto de Europa;4
179;Villar del Olmo;Hombre;Unión Europea;1006
179;Villar del Olmo;Mujer;Africa;0
179;Villar del Olmo;Mujer;América Central y del Caribe;3
179;Villar del Olmo;Mujer;América del Norte;5
179;Villar del Olmo;Mujer;América del Sur;14
179;Villar del Olmo;Mujer;Apátridas;0
179;Villar del Olmo;Mujer;Asia;1
179;Villar del Olmo;Mujer;Oceanía;0
179;Villar del Olmo;Mujer;Otros países de América;0
179;Villar del Olmo;Mujer;Resto de Europa;9
179;Villar del Olmo;Mujer;Unión Europea;947
180;Villarejo de Salvanés;Hombre;Africa;21
180;Villarejo de Salvanés;Hombre;América Central y del Caribe;10
180;Villarejo de Salvanés;Hombre;América del Norte;0
180;Villarejo de Salvanés;Hombre;América del Sur;20
180;Villarejo de Salvanés;Hombre;Apátridas;0
180;Villarejo de Salvanés;Hombre;Asia;9
180;Villarejo de Salvanés;Hombre;Oceanía;0
180;Villarejo de Salvanés;Hombre;Otros países de América;0
180;Villarejo de Salvanés;Hombre;Resto de Europa;3
180;Villarejo de Salvanés;Hombre;Unión Europea;3580
180;Villarejo de Salvanés;Mujer;Africa;29
180;Villarejo de Salvanés;Mujer;América Central y del Caribe;17
180;Villarejo de Salvanés;Mujer;América del Norte;0
180;Villarejo de Salvanés;Mujer;América del Sur;39
180;Villarejo de Salvanés;Mujer;Apátridas;0
180;Villarejo de Salvanés;Mujer;Asia;12
180;Villarejo de Salvanés;Mujer;Oceanía;0
180;Villarejo de Salvanés;Mujer;Otros países de América;0
180;Villarejo de Salvanés;Mujer;Resto de Europa;3
180;Villarejo de Salvanés;Mujer;Unión Europea;3502
181;Villaviciosa de Odón;Hombre;Africa;89
181;Villaviciosa de Odón;Hombre;América Central y del Caribe;42
181;Villaviciosa de Odón;Hombre;América del Norte;80
181;Villaviciosa de Odón;Hombre;América del Sur;223
181;Villaviciosa de Odón;Hombre;Apátridas;0
181;Villaviciosa de Odón;Hombre;Asia;140
181;Villaviciosa de Odón;Hombre;Oceanía;0
181;Villaviciosa de Odón;Hombre;Otros países de América;0
181;Villaviciosa de Odón;Hombre;Resto de Europa;38
181;Villaviciosa de Odón;Hombre;Unión Europea;12725
181;Villaviciosa de Odón;Mujer;Africa;88
181;Villaviciosa de Odón;Mujer;América Central y del Caribe;59
181;Villaviciosa de Odón;Mujer;América del Norte;93
181;Villaviciosa de Odón;Mujer;América del Sur;305
181;Villaviciosa de Odón;Mujer;Apátridas;0
181;Villaviciosa de Odón;Mujer;Asia;150
181;Villaviciosa de Odón;Mujer;Oceanía;2
181;Villaviciosa de Odón;Mujer;Otros países de América;0
181;Villaviciosa de Odón;Mujer;Resto de Europa;64
181;Villaviciosa de Odón;Mujer;Unión Europea;13406
182;Villavieja del Lozoya;Hombre;Africa;1
182;Villavieja del Lozoya;Hombre;América Central y del Caribe;0
182;Villavieja del Lozoya;Hombre;América del Norte;0
182;Villavieja del Lozoya;Hombre;América del Sur;0
182;Villavieja del Lozoya;Hombre;Apátridas;0
182;Villavieja del Lozoya;Hombre;Asia;0
182;Villavieja del Lozoya;Hombre;Oceanía;0
182;Villavieja del Lozoya;Hombre;Otros países de América;0
182;Villavieja del Lozoya;Hombre;Resto de Europa;0
182;Villavieja del Lozoya;Hombre;Unión Europea;147
182;Villavieja del Lozoya;Mujer;Africa;0
182;Villavieja del Lozoya;Mujer;América Central y del Caribe;0
182;Villavieja del Lozoya;Mujer;América del Norte;0
182;Villavieja del Lozoya;Mujer;América del Sur;0
182;Villavieja del Lozoya;Mujer;Apátridas;0
182;Villavieja del Lozoya;Mujer;Asia;0
182;Villavieja del Lozoya;Mujer;Oceanía;0
182;Villavieja del Lozoya;Mujer;Otros países de América;0
182;Villavieja del Lozoya;Mujer;Resto de Europa;0
182;Villavieja del Lozoya;Mujer;Unión Europea;119
183;Zarzalejo;Hombre;Africa;97
183;Zarzalejo;Hombre;América Central y del Caribe;0
183;Zarzalejo;Hombre;América del Norte;1
183;Zarzalejo;Hombre;América del Sur;19
183;Zarzalejo;Hombre;Apátridas;0
183;Zarzalejo;Hombre;Asia;2
183;Zarzalejo;Hombre;Oceanía;0
183;Zarzalejo;Hombre;Otros países de América;0
183;Zarzalejo;Hombre;Resto de Europa;8
183;Zarzalejo;Hombre;Unión Europea;707
183;Zarzalejo;Mujer;Africa;62
183;Zarzalejo;Mujer;América Central y del Caribe;6
183;Zarzalejo;Mujer;América del Norte;0
183;Zarzalejo;Mujer;América del Sur;11
183;Zarzalejo;Mujer;Apátridas;0
183;Zarzalejo;Mujer;Asia;3
183;Zarzalejo;Mujer;Oceanía;0
183;Zarzalejo;Mujer;Otros países de América;0
183;Zarzalejo;Mujer;Resto de Europa;4
183;Zarzalejo;Mujer;Unión Europea;676
