COUB,Country of birth,FBORN,Place of birth,EDU,Education level,LFS,Labour force status,SEX,Sex,COU,Country of residence,Value,Flag Codes,Flags
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,99,Unknown labour force status,2,Women,AUS,Australia,85913,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,99,Unknown labour force status,1,Men,AUS,Australia,52044,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,99,Unknown labour force status,ALL_SEX,Men and women,AUS,Australia,137957,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,2,Women,AUS,Australia,5271043,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,1,Men,AUS,Australia,4980318,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUS,Australia,10251361,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,1,Employed,2,Women,AUS,Australia,3751823,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,1,Employed,1,Men,AUS,Australia,4546783,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,1,Employed,ALL_SEX,Men and women,AUS,Australia,8298606,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,2,Unemployed,2,Women,AUS,Australia,266742,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,2,Unemployed,1,Men,AUS,Australia,393967,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,2,Unemployed,ALL_SEX,Men and women,AUS,Australia,660709,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3,Inactive,2,Women,AUS,Australia,3238798,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3,Inactive,1,Men,AUS,Australia,2026628,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3,Inactive,ALL_SEX,Men and women,AUS,Australia,5265426,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,99,Unknown labour force status,2,Women,AUS,Australia,336867,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,99,Unknown labour force status,1,Men,AUS,Australia,295166,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,99,Unknown labour force status,ALL_SEX,Men and women,AUS,Australia,632033,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,2,Women,AUS,Australia,7594230,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,1,Men,AUS,Australia,7262544,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUS,Australia,14856774,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,1,Employed,2,Women,AUT,Austria,1137,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,1,Employed,1,Men,AUT,Austria,3544,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,1,Employed,ALL_SEX,Men and women,AUT,Austria,4681,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,2,Unemployed,2,Women,AUT,Austria,237,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,2,Unemployed,1,Men,AUT,Austria,643,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,2,Unemployed,ALL_SEX,Men and women,AUT,Austria,880,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,3,Inactive,2,Women,AUT,Austria,1006,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,3,Inactive,1,Men,AUT,Austria,656,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,3,Inactive,ALL_SEX,Men and women,AUT,Austria,1662,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,ALL_LFS,All labour force status,2,Women,AUT,Austria,2380,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,ALL_LFS,All labour force status,1,Men,AUT,Austria,4843,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUT,Austria,7223,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,2,Women,AUT,Austria,1137,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,1,Men,AUT,Austria,3544,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,ALL_SEX,Men and women,AUT,Austria,4681,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,2,Women,AUT,Austria,237,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,1,Men,AUT,Austria,643,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,ALL_SEX,Men and women,AUT,Austria,880,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,2,Women,AUT,Austria,1006,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,1,Men,AUT,Austria,656,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,ALL_SEX,Men and women,AUT,Austria,1662,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,2,Women,AUT,Austria,2380,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,1,Men,AUT,Austria,4843,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUT,Austria,7223,,
AFRI,Africa,1,Foreign-born,1,ISCED 0/1/2,1,Employed,2,Women,AUT,Austria,1524,,
AFRI,Africa,1,Foreign-born,1,ISCED 0/1/2,1,Employed,1,Men,AUT,Austria,4451,,
AFRI,Africa,1,Foreign-born,1,ISCED 0/1/2,1,Employed,ALL_SEX,Men and women,AUT,Austria,5975,,
AFRI,Africa,1,Foreign-born,1,ISCED 0/1/2,2,Unemployed,2,Women,AUT,Austria,371,,
AFRI,Africa,1,Foreign-born,1,ISCED 0/1/2,2,Unemployed,1,Men,AUT,Austria,1151,,
AFRI,Africa,1,Foreign-born,1,ISCED 0/1/2,2,Unemployed,ALL_SEX,Men and women,AUT,Austria,1522,,
AFRI,Africa,1,Foreign-born,1,ISCED 0/1/2,3,Inactive,2,Women,AUT,Austria,1720,,
AFRI,Africa,1,Foreign-born,1,ISCED 0/1/2,3,Inactive,1,Men,AUT,Austria,1329,,
AFRI,Africa,1,Foreign-born,1,ISCED 0/1/2,3,Inactive,ALL_SEX,Men and women,AUT,Austria,3049,,
AFRI,Africa,1,Foreign-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,2,Women,AUT,Austria,3615,,
AFRI,Africa,1,Foreign-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,1,Men,AUT,Austria,6931,,
AFRI,Africa,1,Foreign-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUT,Austria,10546,,
AFRI,Africa,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,2,Women,AUT,Austria,1524,,
AFRI,Africa,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,1,Men,AUT,Austria,4451,,
AFRI,Africa,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,ALL_SEX,Men and women,AUT,Austria,5975,,
AFRI,Africa,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,2,Women,AUT,Austria,371,,
AFRI,Africa,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,1,Men,AUT,Austria,1151,,
AFRI,Africa,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,ALL_SEX,Men and women,AUT,Austria,1522,,
AFRI,Africa,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,2,Women,AUT,Austria,1720,,
AFRI,Africa,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,1,Men,AUT,Austria,1329,,
AFRI,Africa,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,ALL_SEX,Men and women,AUT,Austria,3049,,
AFRI,Africa,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,2,Women,AUT,Austria,3615,,
AFRI,Africa,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,1,Men,AUT,Austria,6931,,
AFRI,Africa,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUT,Austria,10546,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,1,Employed,2,Women,AUT,Austria,604,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,1,Employed,1,Men,AUT,Austria,2514,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,1,Employed,ALL_SEX,Men and women,AUT,Austria,3118,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,2,Women,AUT,Austria,106,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,1,Men,AUT,Austria,441,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,ALL_SEX,Men and women,AUT,Austria,547,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,2,Women,AUT,Austria,507,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,1,Men,AUT,Austria,456,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,ALL_SEX,Men and women,AUT,Austria,963,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Women,AUT,Austria,1217,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,Men,AUT,Austria,3411,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUT,Austria,4628,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,2,Women,AUT,Austria,604,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,1,Men,AUT,Austria,2514,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,ALL_SEX,Men and women,AUT,Austria,3118,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,2,Women,AUT,Austria,106,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,1,Men,AUT,Austria,441,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,ALL_SEX,Men and women,AUT,Austria,547,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,2,Women,AUT,Austria,507,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,1,Men,AUT,Austria,456,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,ALL_SEX,Men and women,AUT,Austria,963,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Women,AUT,Austria,1217,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,Men,AUT,Austria,3411,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUT,Austria,4628,,
AFRI,Africa,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,2,Women,AUT,Austria,3265,,
AFRI,Africa,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,1,Men,AUT,Austria,10509,,
AFRI,Africa,1,Foreign-born,ALL_EDU,All levels of education,1,Employed,ALL_SEX,Men and women,AUT,Austria,13774,,
AFRI,Africa,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,2,Women,AUT,Austria,714,,
AFRI,Africa,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,1,Men,AUT,Austria,2235,,
AFRI,Africa,1,Foreign-born,ALL_EDU,All levels of education,2,Unemployed,ALL_SEX,Men and women,AUT,Austria,2949,,
AFRI,Africa,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,2,Women,AUT,Austria,3233,,
AFRI,Africa,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,1,Men,AUT,Austria,2441,,
AFRI,Africa,1,Foreign-born,ALL_EDU,All levels of education,3,Inactive,ALL_SEX,Men and women,AUT,Austria,5674,,
AFRI,Africa,1,Foreign-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,2,Women,AUT,Austria,7212,,
AFRI,Africa,1,Foreign-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,1,Men,AUT,Austria,15185,,
AFRI,Africa,1,Foreign-born,ALL_EDU,All levels of education,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUT,Austria,22397,,
AFRI,Africa,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,1,Employed,2,Women,AUT,Austria,3265,,
AFRI,Africa,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,1,Employed,1,Men,AUT,Austria,10509,,
AFRI,Africa,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,1,Employed,ALL_SEX,Men and women,AUT,Austria,13774,,
AFRI,Africa,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,2,Unemployed,2,Women,AUT,Austria,714,,
AFRI,Africa,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,2,Unemployed,1,Men,AUT,Austria,2235,,
AFRI,Africa,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,2,Unemployed,ALL_SEX,Men and women,AUT,Austria,2949,,
AFRI,Africa,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3,Inactive,2,Women,AUT,Austria,3233,,
AFRI,Africa,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3,Inactive,1,Men,AUT,Austria,2441,,
AFRI,Africa,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3,Inactive,ALL_SEX,Men and women,AUT,Austria,5674,,
AFRI,Africa,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,2,Women,AUT,Austria,7212,,
AFRI,Africa,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,1,Men,AUT,Austria,15185,,
AFRI,Africa,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUT,Austria,22397,,
ASIA,Asia,1,Foreign-born,2,ISCED 3/4,1,Employed,2,Women,AUT,Austria,5972,,
ASIA,Asia,1,Foreign-born,2,ISCED 3/4,1,Employed,1,Men,AUT,Austria,5826,,
ASIA,Asia,1,Foreign-born,2,ISCED 3/4,1,Employed,ALL_SEX,Men and women,AUT,Austria,11798,,
ASIA,Asia,1,Foreign-born,2,ISCED 3/4,2,Unemployed,2,Women,AUT,Austria,609,,
ASIA,Asia,1,Foreign-born,2,ISCED 3/4,2,Unemployed,1,Men,AUT,Austria,897,,
ASIA,Asia,1,Foreign-born,2,ISCED 3/4,2,Unemployed,ALL_SEX,Men and women,AUT,Austria,1506,,
ASIA,Asia,1,Foreign-born,2,ISCED 3/4,3,Inactive,2,Women,AUT,Austria,2912,,
ASIA,Asia,1,Foreign-born,2,ISCED 3/4,3,Inactive,1,Men,AUT,Austria,1609,,
ASIA,Asia,1,Foreign-born,2,ISCED 3/4,3,Inactive,ALL_SEX,Men and women,AUT,Austria,4521,,
ASIA,Asia,1,Foreign-born,2,ISCED 3/4,ALL_LFS,All labour force status,2,Women,AUT,Austria,9493,,
ASIA,Asia,1,Foreign-born,2,ISCED 3/4,ALL_LFS,All labour force status,1,Men,AUT,Austria,8332,,
ASIA,Asia,1,Foreign-born,2,ISCED 3/4,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUT,Austria,17825,,
ASIA,Asia,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,2,Women,AUT,Austria,5972,,
ASIA,Asia,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,1,Men,AUT,Austria,5826,,
ASIA,Asia,ALL_FBORN,All places of birth,2,ISCED 3/4,1,Employed,ALL_SEX,Men and women,AUT,Austria,11798,,
ASIA,Asia,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,2,Women,AUT,Austria,609,,
ASIA,Asia,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,1,Men,AUT,Austria,897,,
ASIA,Asia,ALL_FBORN,All places of birth,2,ISCED 3/4,2,Unemployed,ALL_SEX,Men and women,AUT,Austria,1506,,
ASIA,Asia,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,2,Women,AUT,Austria,2912,,
ASIA,Asia,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,1,Men,AUT,Austria,1609,,
ASIA,Asia,ALL_FBORN,All places of birth,2,ISCED 3/4,3,Inactive,ALL_SEX,Men and women,AUT,Austria,4521,,
ASIA,Asia,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,2,Women,AUT,Austria,9493,,
ASIA,Asia,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,1,Men,AUT,Austria,8332,,
ASIA,Asia,ALL_FBORN,All places of birth,2,ISCED 3/4,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUT,Austria,17825,,
ASIA,Asia,1,Foreign-born,1,ISCED 0/1/2,1,Employed,2,Women,AUT,Austria,7129,,
ASIA,Asia,1,Foreign-born,1,ISCED 0/1/2,1,Employed,1,Men,AUT,Austria,10065,,
ASIA,Asia,1,Foreign-born,1,ISCED 0/1/2,1,Employed,ALL_SEX,Men and women,AUT,Austria,17194,,
ASIA,Asia,1,Foreign-born,1,ISCED 0/1/2,2,Unemployed,2,Women,AUT,Austria,1137,,
ASIA,Asia,1,Foreign-born,1,ISCED 0/1/2,2,Unemployed,1,Men,AUT,Austria,1907,,
ASIA,Asia,1,Foreign-born,1,ISCED 0/1/2,2,Unemployed,ALL_SEX,Men and women,AUT,Austria,3044,,
ASIA,Asia,1,Foreign-born,1,ISCED 0/1/2,3,Inactive,2,Women,AUT,Austria,6558,,
ASIA,Asia,1,Foreign-born,1,ISCED 0/1/2,3,Inactive,1,Men,AUT,Austria,3544,,
ASIA,Asia,1,Foreign-born,1,ISCED 0/1/2,3,Inactive,ALL_SEX,Men and women,AUT,Austria,10102,,
ASIA,Asia,1,Foreign-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,2,Women,AUT,Austria,14824,,
ASIA,Asia,1,Foreign-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,1,Men,AUT,Austria,15516,,
ASIA,Asia,1,Foreign-born,1,ISCED 0/1/2,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUT,Austria,30340,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,2,Women,AUT,Austria,7129,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,1,Men,AUT,Austria,10065,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,1,Employed,ALL_SEX,Men and women,AUT,Austria,17194,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,2,Women,AUT,Austria,1137,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,1,Men,AUT,Austria,1907,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,2,Unemployed,ALL_SEX,Men and women,AUT,Austria,3044,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,2,Women,AUT,Austria,6558,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,1,Men,AUT,Austria,3544,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3,Inactive,ALL_SEX,Men and women,AUT,Austria,10102,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,2,Women,AUT,Austria,14824,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,1,Men,AUT,Austria,15516,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUT,Austria,30340,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,1,Employed,2,Women,AUT,Austria,2762,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,1,Employed,1,Men,AUT,Austria,4518,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,1,Employed,ALL_SEX,Men and women,AUT,Austria,7280,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,2,Women,AUT,Austria,366,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,1,Men,AUT,Austria,539,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,ALL_SEX,Men and women,AUT,Austria,905,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,2,Women,AUT,Austria,1697,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,1,Men,AUT,Austria,989,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,ALL_SEX,Men and women,AUT,Austria,2686,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Women,AUT,Austria,4825,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,Men,AUT,Austria,6046,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_SEX,Men and women,AUT,Austria,10871,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,2,Women,AUT,Austria,2762,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,1,Men,AUT,Austria,4518,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,ALL_SEX,Men and women,AUT,Austria,7280,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,2,Women,AUT,Austria,366,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,1,Men,AUT,Austria,539,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,ALL_SEX,Men and women,AUT,Austria,905,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,2,Women,AUT,Austria,1697,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,1,Men,AUT,Austria,989,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,ALL_SEX,Men and women,AUT,Austria,2686,,
