COUB,Country of birth,FBORN,Place of birth,EDU,Education level,AGE,Age,SEX,Sex,COU,Country of residence,Value,Flag Codes,Flags
OTHER,Other and unknown places of birth,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,MEX,Mexico,122,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,MEX,Mexico,49995,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,MEX,Mexico,54002,,
OTHER,Other and unknown places of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,MEX,Mexico,103997,,
ALL_COUB,All countries of birth,99,Unknown place of birth,2,ISCED 3/4,3_10,25-64 years,2,Women,MEX,Mexico,5406,,
ALL_COUB,All countries of birth,99,Unknown place of birth,2,ISCED 3/4,3_10,25-64 years,1,Men,MEX,Mexico,5478,,
ALL_COUB,All countries of birth,99,Unknown place of birth,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,MEX,Mexico,10884,,
ALL_COUB,All countries of birth,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,2,Women,MEX,Mexico,16852,,
ALL_COUB,All countries of birth,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,1,Men,MEX,Mexico,14099,,
ALL_COUB,All countries of birth,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,MEX,Mexico,30951,,
ALL_COUB,All countries of birth,0,Native-born,2,ISCED 3/4,3_10,25-64 years,2,Women,MEX,Mexico,2986025,,
ALL_COUB,All countries of birth,0,Native-born,2,ISCED 3/4,3_10,25-64 years,1,Men,MEX,Mexico,2572101,,
ALL_COUB,All countries of birth,0,Native-born,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,MEX,Mexico,5558126,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,2,Women,MEX,Mexico,3008283,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,1,Men,MEX,Mexico,2591678,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,MEX,Mexico,5599961,,
ALL_COUB,All countries of birth,99,Unknown place of birth,99,Unknown education,3_10,25-64 years,2,Women,MEX,Mexico,5463,,
ALL_COUB,All countries of birth,99,Unknown place of birth,99,Unknown education,3_10,25-64 years,1,Men,MEX,Mexico,6751,,
ALL_COUB,All countries of birth,99,Unknown place of birth,99,Unknown education,3_10,25-64 years,ALL_SEX,Men and women,MEX,Mexico,12214,,
ALL_COUB,All countries of birth,1,Foreign-born,99,Unknown education,3_10,25-64 years,2,Women,MEX,Mexico,3708,,
ALL_COUB,All countries of birth,1,Foreign-born,99,Unknown education,3_10,25-64 years,1,Men,MEX,Mexico,5104,,
ALL_COUB,All countries of birth,1,Foreign-born,99,Unknown education,3_10,25-64 years,ALL_SEX,Men and women,MEX,Mexico,8812,,
ALL_COUB,All countries of birth,0,Native-born,99,Unknown education,3_10,25-64 years,2,Women,MEX,Mexico,361874,,
ALL_COUB,All countries of birth,0,Native-born,99,Unknown education,3_10,25-64 years,1,Men,MEX,Mexico,323778,,
ALL_COUB,All countries of birth,0,Native-born,99,Unknown education,3_10,25-64 years,ALL_SEX,Men and women,MEX,Mexico,685652,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,99,Unknown education,3_10,25-64 years,2,Women,MEX,Mexico,371045,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,99,Unknown education,3_10,25-64 years,1,Men,MEX,Mexico,335633,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,99,Unknown education,3_10,25-64 years,ALL_SEX,Men and women,MEX,Mexico,706678,,
ALL_COUB,All countries of birth,99,Unknown place of birth,1,ISCED 0/1/2,3_10,25-64 years,2,Women,MEX,Mexico,34160,,
ALL_COUB,All countries of birth,99,Unknown place of birth,1,ISCED 0/1/2,3_10,25-64 years,1,Men,MEX,Mexico,35145,,
ALL_COUB,All countries of birth,99,Unknown place of birth,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,MEX,Mexico,69305,,
ALL_COUB,All countries of birth,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,2,Women,MEX,Mexico,20633,,
ALL_COUB,All countries of birth,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,1,Men,MEX,Mexico,21014,,
ALL_COUB,All countries of birth,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,MEX,Mexico,41647,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,3_10,25-64 years,2,Women,MEX,Mexico,14419772,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,3_10,25-64 years,1,Men,MEX,Mexico,12528992,,
ALL_COUB,All countries of birth,0,Native-born,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,MEX,Mexico,26948764,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,2,Women,MEX,Mexico,14474565,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,1,Men,MEX,Mexico,12585151,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,MEX,Mexico,27059716,,
ALL_COUB,All countries of birth,99,Unknown place of birth,3_4,ISCED 5/6,3_10,25-64 years,2,Women,MEX,Mexico,4910,,
ALL_COUB,All countries of birth,99,Unknown place of birth,3_4,ISCED 5/6,3_10,25-64 years,1,Men,MEX,Mexico,6562,,
ALL_COUB,All countries of birth,99,Unknown place of birth,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,MEX,Mexico,11472,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,2,Women,MEX,Mexico,26172,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,1,Men,MEX,Mexico,33206,,
ALL_COUB,All countries of birth,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,MEX,Mexico,59378,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,3_10,25-64 years,2,Women,MEX,Mexico,2520460,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,3_10,25-64 years,1,Men,MEX,Mexico,3071393,,
ALL_COUB,All countries of birth,0,Native-born,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,MEX,Mexico,5591853,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,2,Women,MEX,Mexico,2551542,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,1,Men,MEX,Mexico,3111161,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,MEX,Mexico,5662703,,
ALL_COUB,All countries of birth,99,Unknown place of birth,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,MEX,Mexico,49939,,
ALL_COUB,All countries of birth,99,Unknown place of birth,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,MEX,Mexico,53936,,
ALL_COUB,All countries of birth,99,Unknown place of birth,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,MEX,Mexico,103875,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,MEX,Mexico,67365,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,MEX,Mexico,73423,,
ALL_COUB,All countries of birth,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,MEX,Mexico,140788,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,MEX,Mexico,20288131,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,MEX,Mexico,18496264,,
ALL_COUB,All countries of birth,0,Native-born,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,MEX,Mexico,38784395,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,MEX,Mexico,20405435,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,MEX,Mexico,18623623,,
ALL_COUB,All countries of birth,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,MEX,Mexico,39029058,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,2,Women,NLD,Netherlands,15694,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,1,Men,NLD,Netherlands,27996,,
AFRI,Africa,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,43690,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,2,Women,NLD,Netherlands,15694,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,1,Men,NLD,Netherlands,27996,,
AFRI,Africa,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,43690,,
AFRI,Africa,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,2,Women,NLD,Netherlands,51361,,
AFRI,Africa,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,1,Men,NLD,Netherlands,58454,,
AFRI,Africa,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,109815,,
AFRI,Africa,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,2,Women,NLD,Netherlands,51361,,
AFRI,Africa,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,1,Men,NLD,Netherlands,58454,,
AFRI,Africa,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,109815,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,2,Women,NLD,Netherlands,6990,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,1,Men,NLD,Netherlands,15786,,
AFRI,Africa,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,22776,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,2,Women,NLD,Netherlands,6990,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,1,Men,NLD,Netherlands,15786,,
AFRI,Africa,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,22776,,
AFRI,Africa,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,NLD,Netherlands,74045,,
AFRI,Africa,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,NLD,Netherlands,102236,,
AFRI,Africa,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,176281,,
AFRI,Africa,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,NLD,Netherlands,74045,,
AFRI,Africa,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,NLD,Netherlands,102236,,
AFRI,Africa,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,176281,,
ASIA,Asia,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,2,Women,NLD,Netherlands,39652,,
ASIA,Asia,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,1,Men,NLD,Netherlands,42185,,
ASIA,Asia,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,81837,,
ASIA,Asia,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,2,Women,NLD,Netherlands,39652,,
ASIA,Asia,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,1,Men,NLD,Netherlands,42185,,
ASIA,Asia,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,81837,,
ASIA,Asia,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,2,Women,NLD,Netherlands,42162,,
ASIA,Asia,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,1,Men,NLD,Netherlands,37016,,
ASIA,Asia,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,79178,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,2,Women,NLD,Netherlands,42162,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,1,Men,NLD,Netherlands,37016,,
ASIA,Asia,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,79178,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,2,Women,NLD,Netherlands,25320,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,1,Men,NLD,Netherlands,37888,,
ASIA,Asia,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,63208,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,2,Women,NLD,Netherlands,25320,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,1,Men,NLD,Netherlands,37888,,
ASIA,Asia,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,63208,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,NLD,Netherlands,107134,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,NLD,Netherlands,117089,,
ASIA,Asia,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,224223,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,NLD,Netherlands,107134,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,NLD,Netherlands,117089,,
ASIA,Asia,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,224223,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,2,Women,NLD,Netherlands,71186,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,1,Men,NLD,Netherlands,63447,,
EURO,Europe,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,134633,,
EURO,Europe,0,Native-born,2,ISCED 3/4,3_10,25-64 years,2,Women,NLD,Netherlands,1608809,,
EURO,Europe,0,Native-born,2,ISCED 3/4,3_10,25-64 years,1,Men,NLD,Netherlands,1771744,,
EURO,Europe,0,Native-born,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,3380553,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,2,Women,NLD,Netherlands,1679995,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,1,Men,NLD,Netherlands,1835191,,
EURO,Europe,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,3515186,,
EURO,Europe,0,Native-born,99,Unknown education,3_10,25-64 years,2,Women,NLD,Netherlands,5609,,
EURO,Europe,0,Native-born,99,Unknown education,3_10,25-64 years,1,Men,NLD,Netherlands,8334,,
EURO,Europe,0,Native-born,99,Unknown education,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,13943,,
EURO,Europe,ALL_FBORN,All places of birth,99,Unknown education,3_10,25-64 years,2,Women,NLD,Netherlands,5609,,
EURO,Europe,ALL_FBORN,All places of birth,99,Unknown education,3_10,25-64 years,1,Men,NLD,Netherlands,8334,,
EURO,Europe,ALL_FBORN,All places of birth,99,Unknown education,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,13943,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,2,Women,NLD,Netherlands,99200,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,1,Men,NLD,Netherlands,93921,,
EURO,Europe,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,193121,,
EURO,Europe,0,Native-born,1,ISCED 0/1/2,3_10,25-64 years,2,Women,NLD,Netherlands,1404233,,
EURO,Europe,0,Native-born,1,ISCED 0/1/2,3_10,25-64 years,1,Men,NLD,Netherlands,1094313,,
EURO,Europe,0,Native-born,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,2498546,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,2,Women,NLD,Netherlands,1503433,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,1,Men,NLD,Netherlands,1188234,,
EURO,Europe,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,2691667,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,2,Women,NLD,Netherlands,47320,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,1,Men,NLD,Netherlands,45620,,
EURO,Europe,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,92940,,
EURO,Europe,0,Native-born,3_4,ISCED 5/6,3_10,25-64 years,2,Women,NLD,Netherlands,794127,,
EURO,Europe,0,Native-born,3_4,ISCED 5/6,3_10,25-64 years,1,Men,NLD,Netherlands,1040161,,
EURO,Europe,0,Native-born,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,1834288,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,2,Women,NLD,Netherlands,841447,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,1,Men,NLD,Netherlands,1085781,,
EURO,Europe,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,1927228,,
EURO,Europe,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,NLD,Netherlands,217706,,
EURO,Europe,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,NLD,Netherlands,202988,,
EURO,Europe,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,420694,,
EURO,Europe,0,Native-born,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,NLD,Netherlands,3812778,,
EURO,Europe,0,Native-born,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,NLD,Netherlands,3914552,,
EURO,Europe,0,Native-born,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,7727330,,
EURO,Europe,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,NLD,Netherlands,4030484,,
EURO,Europe,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,NLD,Netherlands,4117540,,
EURO,Europe,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,8148024,,
NOAM,North America,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,2,Women,NLD,Netherlands,3621,,
NOAM,North America,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,1,Men,NLD,Netherlands,2169,,
NOAM,North America,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,5790,,
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,2,Women,NLD,Netherlands,3621,,
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,1,Men,NLD,Netherlands,2169,,
NOAM,North America,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,5790,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,1,Men,NLD,Netherlands,1566,,
NOAM,North America,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,1566,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,1,Men,NLD,Netherlands,1566,,
NOAM,North America,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,1566,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,2,Women,NLD,Netherlands,3433,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,1,Men,NLD,Netherlands,3333,,
NOAM,North America,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,6766,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,2,Women,NLD,Netherlands,3433,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,1,Men,NLD,Netherlands,3333,,
NOAM,North America,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,6766,,
NOAM,North America,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,NLD,Netherlands,7054,,
NOAM,North America,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,NLD,Netherlands,7068,,
NOAM,North America,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,14122,,
NOAM,North America,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,NLD,Netherlands,7054,,
NOAM,North America,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,1,Men,NLD,Netherlands,7068,,
NOAM,North America,ALL_FBORN,All places of birth,ALL_EDU,All levels of education,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,14122,,
OCEA,Oceania,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,2,Women,NLD,Netherlands,1749,,
OCEA,Oceania,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,1,Men,NLD,Netherlands,1961,,
OCEA,Oceania,1,Foreign-born,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,3710,,
OCEA,Oceania,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,2,Women,NLD,Netherlands,1749,,
OCEA,Oceania,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,1,Men,NLD,Netherlands,1961,,
OCEA,Oceania,ALL_FBORN,All places of birth,2,ISCED 3/4,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,3710,,
OCEA,Oceania,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,2,Women,NLD,Netherlands,1710,,
OCEA,Oceania,1,Foreign-born,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,1710,,
OCEA,Oceania,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,2,Women,NLD,Netherlands,1710,,
OCEA,Oceania,ALL_FBORN,All places of birth,1,ISCED 0/1/2,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,1710,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,2,Women,NLD,Netherlands,1602,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,1,Men,NLD,Netherlands,1639,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,3241,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,2,Women,NLD,Netherlands,1602,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,1,Men,NLD,Netherlands,1639,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3_10,25-64 years,ALL_SEX,Men and women,NLD,Netherlands,3241,,
OCEA,Oceania,1,Foreign-born,ALL_EDU,All levels of education,3_10,25-64 years,2,Women,NLD,Netherlands,5061,,
