COUB,Country of birth,FBORN,Place of birth,EDU,Education level,LFS,Labour force status,FSTUDY,Field of study,COU,Country of residence,Value,Flag Codes,Flags
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,5,Science,DNK,Denmark,75,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,1,Employed,6,Engineering, Manufacturing And Construction,DNK,Denmark,14,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,6,Engineering, Manufacturing And Construction,DNK,Denmark,2,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,6,Engineering, Manufacturing And Construction,DNK,Denmark,6,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,6,Engineering, Manufacturing And Construction,DNK,Denmark,22,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,1,Employed,7,Agriculture,DNK,Denmark,74,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,7,Agriculture,DNK,Denmark,16,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,7,Agriculture,DNK,Denmark,90,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,1,Employed,8,Health And Welfare,DNK,Denmark,19,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,8,Health And Welfare,DNK,Denmark,4,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,8,Health And Welfare,DNK,Denmark,23,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,1,Employed,ALL_FSTUDY,All fields of study,DNK,Denmark,347,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,ALL_FSTUDY,All fields of study,DNK,Denmark,7,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,ALL_FSTUDY,All fields of study,DNK,Denmark,92,,
OCEA,Oceania,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_FSTUDY,All fields of study,DNK,Denmark,446,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,1,General Programme,DNK,Denmark,40,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,1,General Programme,DNK,Denmark,13,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,General Programme,DNK,Denmark,53,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,2,Education,DNK,Denmark,48,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,2,Education,DNK,Denmark,5,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,2,Education,DNK,Denmark,28,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Education,DNK,Denmark,81,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,3,Art And Humanities,DNK,Denmark,54,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,3,Art And Humanities,DNK,Denmark,9,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,3,Art And Humanities,DNK,Denmark,63,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,4,Social Sciences, Business And Law,DNK,Denmark,32,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,4,Social Sciences, Business And Law,DNK,Denmark,7,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,4,Social Sciences, Business And Law,DNK,Denmark,39,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,5,Science,DNK,Denmark,66,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,5,Science,DNK,Denmark,9,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,5,Science,DNK,Denmark,75,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,6,Engineering, Manufacturing And Construction,DNK,Denmark,14,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,6,Engineering, Manufacturing And Construction,DNK,Denmark,2,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,6,Engineering, Manufacturing And Construction,DNK,Denmark,6,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,6,Engineering, Manufacturing And Construction,DNK,Denmark,22,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,7,Agriculture,DNK,Denmark,74,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,7,Agriculture,DNK,Denmark,16,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,7,Agriculture,DNK,Denmark,90,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,8,Health And Welfare,DNK,Denmark,19,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,8,Health And Welfare,DNK,Denmark,4,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,8,Health And Welfare,DNK,Denmark,23,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,ALL_FSTUDY,All fields of study,DNK,Denmark,347,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,ALL_FSTUDY,All fields of study,DNK,Denmark,7,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,ALL_FSTUDY,All fields of study,DNK,Denmark,92,,
OCEA,Oceania,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_FSTUDY,All fields of study,DNK,Denmark,446,,
OCEA,Oceania,1,Foreign-born,4,ISCED 6,1,Employed,2,Education,DNK,Denmark,1,,
OCEA,Oceania,1,Foreign-born,4,ISCED 6,ALL_LFS,All labour force status,2,Education,DNK,Denmark,1,,
OCEA,Oceania,1,Foreign-born,4,ISCED 6,1,Employed,3,Art And Humanities,DNK,Denmark,2,,
OCEA,Oceania,1,Foreign-born,4,ISCED 6,ALL_LFS,All labour force status,3,Art And Humanities,DNK,Denmark,2,,
OCEA,Oceania,1,Foreign-born,4,ISCED 6,1,Employed,5,Science,DNK,Denmark,1,,
OCEA,Oceania,1,Foreign-born,4,ISCED 6,ALL_LFS,All labour force status,5,Science,DNK,Denmark,1,,
OCEA,Oceania,1,Foreign-born,4,ISCED 6,1,Employed,ALL_FSTUDY,All fields of study,DNK,Denmark,4,,
OCEA,Oceania,1,Foreign-born,4,ISCED 6,ALL_LFS,All labour force status,ALL_FSTUDY,All fields of study,DNK,Denmark,4,,
OCEA,Oceania,ALL_FBORN,All places of birth,4,ISCED 6,1,Employed,2,Education,DNK,Denmark,1,,
OCEA,Oceania,ALL_FBORN,All places of birth,4,ISCED 6,ALL_LFS,All labour force status,2,Education,DNK,Denmark,1,,
OCEA,Oceania,ALL_FBORN,All places of birth,4,ISCED 6,1,Employed,3,Art And Humanities,DNK,Denmark,2,,
OCEA,Oceania,ALL_FBORN,All places of birth,4,ISCED 6,ALL_LFS,All labour force status,3,Art And Humanities,DNK,Denmark,2,,
OCEA,Oceania,ALL_FBORN,All places of birth,4,ISCED 6,1,Employed,5,Science,DNK,Denmark,1,,
OCEA,Oceania,ALL_FBORN,All places of birth,4,ISCED 6,ALL_LFS,All labour force status,5,Science,DNK,Denmark,1,,
OCEA,Oceania,ALL_FBORN,All places of birth,4,ISCED 6,1,Employed,ALL_FSTUDY,All fields of study,DNK,Denmark,4,,
OCEA,Oceania,ALL_FBORN,All places of birth,4,ISCED 6,ALL_LFS,All labour force status,ALL_FSTUDY,All fields of study,DNK,Denmark,4,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,1,Employed,1,General Programme,DNK,Denmark,40,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,3,Inactive,1,General Programme,DNK,Denmark,13,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,ALL_LFS,All labour force status,1,General Programme,DNK,Denmark,53,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,1,Employed,2,Education,DNK,Denmark,47,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,2,Unemployed,2,Education,DNK,Denmark,5,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,3,Inactive,2,Education,DNK,Denmark,28,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,ALL_LFS,All labour force status,2,Education,DNK,Denmark,80,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,1,Employed,3,Art And Humanities,DNK,Denmark,52,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,3,Inactive,3,Art And Humanities,DNK,Denmark,9,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,ALL_LFS,All labour force status,3,Art And Humanities,DNK,Denmark,61,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,1,Employed,4,Social Sciences, Business And Law,DNK,Denmark,32,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,3,Inactive,4,Social Sciences, Business And Law,DNK,Denmark,7,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,ALL_LFS,All labour force status,4,Social Sciences, Business And Law,DNK,Denmark,39,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,1,Employed,5,Science,DNK,Denmark,65,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,3,Inactive,5,Science,DNK,Denmark,9,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,ALL_LFS,All labour force status,5,Science,DNK,Denmark,74,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,1,Employed,6,Engineering, Manufacturing And Construction,DNK,Denmark,14,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,2,Unemployed,6,Engineering, Manufacturing And Construction,DNK,Denmark,2,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,3,Inactive,6,Engineering, Manufacturing And Construction,DNK,Denmark,6,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,ALL_LFS,All labour force status,6,Engineering, Manufacturing And Construction,DNK,Denmark,22,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,1,Employed,7,Agriculture,DNK,Denmark,74,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,3,Inactive,7,Agriculture,DNK,Denmark,16,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,ALL_LFS,All labour force status,7,Agriculture,DNK,Denmark,90,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,1,Employed,8,Health And Welfare,DNK,Denmark,19,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,3,Inactive,8,Health And Welfare,DNK,Denmark,4,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,ALL_LFS,All labour force status,8,Health And Welfare,DNK,Denmark,23,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,1,Employed,ALL_FSTUDY,All fields of study,DNK,Denmark,343,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,2,Unemployed,ALL_FSTUDY,All fields of study,DNK,Denmark,7,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,3,Inactive,ALL_FSTUDY,All fields of study,DNK,Denmark,92,,
OCEA,Oceania,1,Foreign-born,3,ISCED 5,ALL_LFS,All labour force status,ALL_FSTUDY,All fields of study,DNK,Denmark,442,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,1,General Programme,DNK,Denmark,40,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,1,General Programme,DNK,Denmark,13,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,1,General Programme,DNK,Denmark,53,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,2,Education,DNK,Denmark,47,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,2,Education,DNK,Denmark,5,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,2,Education,DNK,Denmark,28,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,2,Education,DNK,Denmark,80,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,3,Art And Humanities,DNK,Denmark,52,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,3,Art And Humanities,DNK,Denmark,9,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,3,Art And Humanities,DNK,Denmark,61,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,4,Social Sciences, Business And Law,DNK,Denmark,32,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,4,Social Sciences, Business And Law,DNK,Denmark,7,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,4,Social Sciences, Business And Law,DNK,Denmark,39,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,5,Science,DNK,Denmark,65,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,5,Science,DNK,Denmark,9,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,5,Science,DNK,Denmark,74,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,6,Engineering, Manufacturing And Construction,DNK,Denmark,14,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,6,Engineering, Manufacturing And Construction,DNK,Denmark,2,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,6,Engineering, Manufacturing And Construction,DNK,Denmark,6,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,6,Engineering, Manufacturing And Construction,DNK,Denmark,22,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,7,Agriculture,DNK,Denmark,74,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,7,Agriculture,DNK,Denmark,16,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,7,Agriculture,DNK,Denmark,90,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,8,Health And Welfare,DNK,Denmark,19,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,8,Health And Welfare,DNK,Denmark,4,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,8,Health And Welfare,DNK,Denmark,23,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,1,Employed,ALL_FSTUDY,All fields of study,DNK,Denmark,343,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,2,Unemployed,ALL_FSTUDY,All fields of study,DNK,Denmark,7,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,3,Inactive,ALL_FSTUDY,All fields of study,DNK,Denmark,92,,
OCEA,Oceania,ALL_FBORN,All places of birth,3,ISCED 5,ALL_LFS,All labour force status,ALL_FSTUDY,All fields of study,DNK,Denmark,442,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,1,Employed,1,General Programme,DNK,Denmark,106,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,1,General Programme,DNK,Denmark,9,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,1,General Programme,DNK,Denmark,70,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,General Programme,DNK,Denmark,185,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,1,Employed,2,Education,DNK,Denmark,229,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,2,Education,DNK,Denmark,15,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,2,Education,DNK,Denmark,146,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Education,DNK,Denmark,390,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,1,Employed,3,Art And Humanities,DNK,Denmark,219,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,3,Art And Humanities,DNK,Denmark,22,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,3,Art And Humanities,DNK,Denmark,128,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,3,Art And Humanities,DNK,Denmark,369,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,1,Employed,4,Social Sciences, Business And Law,DNK,Denmark,74,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,4,Social Sciences, Business And Law,DNK,Denmark,4,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,4,Social Sciences, Business And Law,DNK,Denmark,34,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,4,Social Sciences, Business And Law,DNK,Denmark,112,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,1,Employed,5,Science,DNK,Denmark,280,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,5,Science,DNK,Denmark,12,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,5,Science,DNK,Denmark,92,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,5,Science,DNK,Denmark,384,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,1,Employed,6,Engineering, Manufacturing And Construction,DNK,Denmark,33,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,6,Engineering, Manufacturing And Construction,DNK,Denmark,11,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,6,Engineering, Manufacturing And Construction,DNK,Denmark,44,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,1,Employed,7,Agriculture,DNK,Denmark,277,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,7,Agriculture,DNK,Denmark,7,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,7,Agriculture,DNK,Denmark,84,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,7,Agriculture,DNK,Denmark,368,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,1,Employed,8,Health And Welfare,DNK,Denmark,61,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,8,Health And Welfare,DNK,Denmark,9,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,8,Health And Welfare,DNK,Denmark,23,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,8,Health And Welfare,DNK,Denmark,93,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,1,Employed,ALL_FSTUDY,All fields of study,DNK,Denmark,1279,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,2,Unemployed,ALL_FSTUDY,All fields of study,DNK,Denmark,78,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,3,Inactive,ALL_FSTUDY,All fields of study,DNK,Denmark,588,,
SCAC,South and Central America and Caribbean,1,Foreign-born,3_4,ISCED 5/6,ALL_LFS,All labour force status,ALL_FSTUDY,All fields of study,DNK,Denmark,1945,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,1,General Programme,DNK,Denmark,106,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,1,General Programme,DNK,Denmark,9,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,1,General Programme,DNK,Denmark,70,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,1,General Programme,DNK,Denmark,185,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,2,Education,DNK,Denmark,229,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,2,Education,DNK,Denmark,15,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,2,Education,DNK,Denmark,146,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,2,Education,DNK,Denmark,390,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,3,Art And Humanities,DNK,Denmark,219,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,3,Art And Humanities,DNK,Denmark,22,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,3,Art And Humanities,DNK,Denmark,128,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,3,Art And Humanities,DNK,Denmark,369,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,4,Social Sciences, Business And Law,DNK,Denmark,74,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,4,Social Sciences, Business And Law,DNK,Denmark,4,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,4,Social Sciences, Business And Law,DNK,Denmark,34,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,4,Social Sciences, Business And Law,DNK,Denmark,112,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,5,Science,DNK,Denmark,280,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,2,Unemployed,5,Science,DNK,Denmark,12,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,5,Science,DNK,Denmark,92,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,5,Science,DNK,Denmark,384,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,6,Engineering, Manufacturing And Construction,DNK,Denmark,33,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,3,Inactive,6,Engineering, Manufacturing And Construction,DNK,Denmark,11,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,ALL_LFS,All labour force status,6,Engineering, Manufacturing And Construction,DNK,Denmark,44,,
SCAC,South and Central America and Caribbean,ALL_FBORN,All places of birth,3_4,ISCED 5/6,1,Employed,7,Agriculture,DNK,Denmark,277,,
